"Caller_ID","Test_Group","Outcome","State_Available","Email_Available"
"73527678MGWJTOPY",1,0,0,0
"58830518XZALYEEK",1,0,0,0
"37659932KLBDNUYS",1,1,1,1
"08990268AOGZXHYF",1,0,1,0
"98051337CAVGYTFX",0,0,1,0
"43487689QJAHSBVJ",0,0,0,0
"51317149QJWEVWTN",0,0,1,0
"46287895OLGIXAPR",0,0,1,0
"82044875YRQIFSCS",0,0,0,0
"21216306DCAORZFV",0,0,1,0
"06078988RQNUWWDU",1,0,0,0
"76945721QQMVPFMB",0,0,1,0
"77045433BUHZQWYK",1,0,0,0
"29990926PIRRCZND",1,0,1,0
"22035596WMKJPBRT",0,0,1,1
"59570402PHMDDQUR",1,0,1,0
"49713955DQUAVNSD",0,0,0,0
"53088908PCZISIIT",1,0,1,0
"75448481VFUHTTRX",0,0,1,0
"76838717KIKIQTIH",0,0,0,0
"35203627HTPADQKC",1,0,1,0
"89081297ZAFBBBEK",1,0,0,1
"85446235ERPXGWMN",1,0,0,0
"53408880WYGQQCPF",0,0,1,0
"55282619ULVIHGMO",1,0,1,0
"61259055WALEZHAY",0,0,1,0
"53354289TWUHPTDI",1,0,1,0
"95624322EXNZZAPK",0,0,1,0
"20282794ZQPLBZTN",1,0,0,0
"66646712VSAKALWH",1,0,0,0
"17502752HKIHNGPD",1,0,1,0
"31947036BDDCPGLW",1,0,0,0
"33446338NHKYEGNG",0,0,0,0
"44647938OJTZMZPB",1,0,0,0
"81678224POBQIHQW",1,0,0,0
"11970297JHYOAUDO",1,0,1,0
"81968736RQEGMJVA",1,0,0,0
"20845899CVAIOVHE",1,1,1,0
"26743235ZVOQWREV",0,0,0,0
"27709131EPWLFGHO",0,0,0,0
"03054844HHEVBJQQ",1,0,1,0
"19228211PYSKYVFP",0,0,1,0
"57451965PZZBWZKR",0,0,1,0
"29860506LLNMJBUL",1,0,1,0
"85159910SYOKMFMM",0,0,0,1
"46507352ADAZMAGS",1,0,0,0
"32087236UIMJPPZJ",1,0,1,0
"82932528AYFEPBQP",1,0,1,0
"52537179AULVYQPY",1,0,0,0
"50391718PUCICAIJ",0,0,0,0
"29132633AVERSPMB",1,0,1,0
"38498968XDXZTGDL",0,0,0,0
"68850788TWNHJHYI",1,0,0,0
"99560835WUAUVSOS",0,0,0,0
"35516944FQBPRMZW",0,0,0,0
"87693612XJUJOEXJ",1,0,1,0
"96321091THUXRNDV",1,0,0,0
"53611197NHUTNIIK",1,0,0,0
"03674331ZAKSBBRW",0,0,0,0
"44496814RMGPFTKG",0,0,0,0
"21897223HYDGJYHH",1,0,0,0
"29791374TYHVGSAJ",1,0,1,1
"34014168GMFDRGQZ",1,0,1,1
"21449609BYIJIHJB",1,0,0,0
"34746964KMSHIAEO",1,0,0,1
"60289194GMOVUMDW",1,0,1,0
"25460616LWRGICQW",0,0,0,0
"88035103OGMBKTBI",0,0,0,0
"04766190OTGAITRT",0,0,1,0
"39367520KCYAUOHB",0,0,0,0
"54414526DKSQHXBF",1,1,1,0
"39099256OQMNSCAK",0,0,0,0
"60019490RNGWMPFZ",0,0,1,1
"23395979GCYWALIT",0,0,1,0
"53956985WYKXVZEJ",1,0,0,0
"13605317UXSMOYWH",0,0,1,0
"21184450WVWSBRZJ",1,0,0,0
"61367532MOFKRHNC",1,0,1,0
"97843555KSLHIKJU",1,0,1,0
"32189078TFOHSFGU",0,0,1,1
"33103228SFIPPPXL",1,0,1,0
"44293302ZVFZTYCZ",1,0,1,0
"09856451JUMIRUKL",1,0,1,0
"78503429ODRDLCVW",1,1,0,0
"81446365RQZMYCRC",1,0,0,0
"52357251DXMUPADK",1,0,0,0
"49087099MDACHWNG",0,0,1,0
"80865030WRYEXBLP",0,0,1,0
"32031148KJYUNAGR",0,0,0,0
"16403903MKHCJTZH",1,0,1,0
"87847016NSNPULXK",0,0,0,0
"96334194UUUPYKLS",0,0,0,0
"30065311IYHFLQDT",1,0,1,0
"86491612KYWLZZPH",1,0,1,1
"32874885DOKPKRYW",0,0,0,0
"97387362ZCYWCRUM",0,0,1,1
"72280104GZMBNCPY",0,0,0,0
"33510273UYBWDNAD",0,0,0,0
"63652866QQWTTXOH",1,0,0,0
"37754099OJOCCBDN",1,0,1,0
"73277119KHTOTPTL",1,0,0,0
"59992262RDDGDWRJ",0,0,0,0
"93415531TESLRJML",1,0,0,0
"56016055UFABOXHB",0,0,1,0
"16609445UYXLKTHB",0,0,1,1
"49133779LJBUZVBM",1,0,0,0
"67082061MUEOTKUB",1,0,0,1
"91221099UZALKSHN",0,0,1,0
"85680400FNYUAJQH",1,0,0,0
"94229770ZXHGTQQW",0,0,0,0
"35704483BFMHQBWA",0,0,0,0
"00977541WYLBCMTG",0,0,0,0
"05653498UELLKZTP",1,0,0,0
"51183846XPXEAQCS",0,0,1,0
"38769967ZBOOIYAR",0,0,1,1
"75959055AWPKVGSA",0,0,1,1
"85475058XMYLKXDR",1,0,1,0
"41653759WEAMVBWE",0,0,1,0
"50819373QNPFAMOZ",0,0,1,0
"35383628EONTUMDJ",0,0,0,0
"47449319FSFBQYQF",0,0,0,0
"18600504NWOREEVO",1,0,1,0
"56155187PNLOWBOD",1,0,0,0
"55869863YNRNYUAJ",1,0,1,0
"68099173STZQBFTR",0,0,0,0
"89627219RIZTKYUW",1,0,1,0
"63381299RZJMCZJL",1,0,0,0
"33047863FXGDOFLI",1,0,1,0
"19156260VYQEVUID",1,0,1,0
"21968810UDSLCHPD",0,0,0,0
"48457280LYZAFSTH",1,0,0,0
"40883513GMOYGKUO",1,0,0,0
"96380311RIVKIASA",0,0,1,0
"44099726PBFROMDL",1,0,0,0
"56416969HIYSODLL",0,0,0,0
"85681578QQTRWIXF",0,0,0,0
"28314765UEPOHZXC",0,0,0,0
"39798057MVEVMBGA",1,0,1,0
"89152556IZYUMNQM",1,0,0,0
"89450404UVQMWGOK",1,0,0,0
"74917748CDCSOHPE",1,0,1,0
"45271064AJRGYCAG",0,0,0,0
"09567107BTQMHEMK",0,0,0,0
"38768586JLATYTZH",0,0,1,0
"15617119AREDYDVN",0,0,0,0
"07192236QYMDRAJD",0,0,1,0
"27905448IWSCRYMD",0,0,0,0
"26982920EQSRFQDN",0,0,0,0
"04738364LDHRVVOH",1,1,1,0
"37117802DYRFJNTU",0,0,1,0
"30653787HUEWWIRB",0,0,0,0
"40303112INISDMOO",0,0,0,0
"64087981TSZWEDTO",0,0,0,1
"78045310NVJQQSGA",0,0,1,0
"14039154XQNYRFFS",0,0,0,1
"97216371IYDGMUYO",1,0,0,0
"47758820FMVLFKGX",1,0,1,0
"48790635ZKSPFTIO",0,0,0,0
"32823809XVECPVDU",1,0,0,0
"70021398VYEBRWBK",0,0,0,0
"58931278CGXHPDZU",0,0,1,0
"70229390RNOYNPAD",1,0,0,0
"72571241DKXXYTKS",0,0,1,0
"59285348UKTWWPWY",1,0,1,0
"71920070ZWXAAJQF",1,0,1,0
"67524182SCEMRIHT",0,0,0,0
"97764247VOTNIATY",1,0,0,0
"06848209LUHSNJTK",0,0,0,0
"83074817XUNEMKYL",1,0,0,0
"96677190XFISATEY",0,0,0,0
"66048838NFUXSHBH",0,0,1,0
"64762895HTZTHTUZ",0,0,0,0
"44948133CFUUQZAJ",0,0,0,0
"12305153QRQSAFCW",0,0,1,0
"82874855QISJAIEX",0,0,0,0
"77543560LQUZJJKP",1,0,1,1
"37960510BGVKSWQQ",1,0,0,0
"93682250LKHRZCHR",0,0,1,0
"93715721KGRZDGHO",0,0,0,0
"01411226DHZQLRED",0,0,1,0
"96696491PRROMTTG",0,0,0,0
"34190283GNWXAMXH",0,0,0,0
"44496907SOTLWIWT",0,0,0,0
"61810322NIQCFXYI",0,0,0,0
"39203894VFNLKMYC",1,0,1,1
"61217566ETIBLYIP",0,0,0,0
"75389371YXUNXLBD",1,0,0,0
"01709694VAKBWITK",0,0,0,0
"62250869OEYVZJXY",0,0,0,0
"53785159RHIZUFOT",1,0,1,0
"58961089RDPPKCON",1,0,1,0
"13051452REQJEEET",0,0,0,0
"63857517DEILVNDT",0,0,0,0
"81497084PXDGKRDR",0,0,0,0
"04742191TYPGYNPU",1,0,0,0
"70180783NCYRNXVA",0,0,1,1
"18677850EBWJXSHA",0,0,0,0
"01561088CSXQPZOR",0,0,1,0
"16124131LCCDOSJH",1,0,0,0
"59956442YMRFTEUQ",1,0,0,0
"01184231VUYGDEUU",1,0,0,0
"10635485WAYWXPCI",0,0,1,1
"44986530CTMNCAND",0,0,1,0
"41059435OELCREZY",0,0,0,0
"65436908CDGCNTXM",1,0,0,0
"30076333VFWJRVLH",1,0,0,0
"85355748COJYOFFN",1,0,1,0
"54669075QOZEYIFJ",1,0,1,0
"72741193CPFYVSVQ",1,0,0,0
"83861589DVMBUFBO",0,0,1,0
"68156644NOCTUKTU",1,0,1,0
"62844104GAABXYYG",1,0,0,0
"12908819QSZRREZM",0,0,0,0
"98891344NTAGJCXA",0,0,0,0
"30881176RIRVNAXN",0,0,0,0
"71382881TQWUCLZQ",0,0,1,0
"18254174FAAWZQFI",0,0,0,0
"37064108KFPFJBFE",1,0,0,0
"93053716WYOYDGDF",1,0,0,0
"52800708OCMVUTZQ",0,0,0,0
"96431526EWPYLWWQ",1,0,1,0
"01306601LQBBPOJE",0,0,1,0
"36859918MEKRSPSM",1,1,0,0
"50395450OUZYMVEA",0,0,1,0
"72845572EGUUIXTI",1,0,1,1
"55989078LWILJPBZ",1,0,0,0
"18709188JZRHULMG",1,0,0,0
"42501975KRYIWMDO",1,0,1,0
"96776770VZEAKTNC",1,0,0,0
"95586801TERUNWOH",1,0,1,0
"17499291JKAWZZXU",1,1,1,1
"20473473VHEFMMWI",1,0,0,0
"96589454XNTCEZKU",1,0,0,0
"10736897RMGDDSWT",1,0,0,0
"96509291MCUEHZLX",0,0,0,0
"74367861DKZHKRGC",0,0,1,1
"88818637UZZWEEOC",1,0,1,0
"40240791NRJGDKWO",0,0,1,0
"21873589XFMNNMLV",1,0,1,0
"10832375JPCMRYDN",1,0,1,1
"35833222TNEPVHAX",1,0,0,0
"26253659JPUQQDMM",1,0,0,0
"01449891CWNBLYWF",1,0,0,0
"52009136XCHEHDQG",0,0,0,0
"81841166PEPEVIVJ",0,0,0,0
"12861890HCHWIHTT",1,0,1,1
"33897014NUKKJNLY",1,1,1,1
"89270779YKDXREOS",1,0,0,0
"35445166LAJFXRQC",0,0,1,0
"93211139WNEGOWHV",1,0,1,0
"70469085LTPJYFBQ",0,0,1,0
"28866499FAAKXBSA",0,0,1,1
"53806446IJFDBLWC",1,0,0,0
"14768446ASVSYRSX",0,0,0,0
"34434756QTTNFTON",1,1,1,1
"09687418NEVKVFKP",1,0,0,0
"06142011JAVFWCRA",1,0,0,0
"31677297LHLONTDE",1,0,1,0
"93407065OLVHKBUX",1,0,1,0
"60827192YZSSIVVJ",0,0,0,0
"56188539QJGRWFTU",0,0,1,0
"30450649VHSISNOV",0,0,1,0
"85824301XMSBZUFU",0,0,1,0
"47735171VWTNQFYB",1,0,0,0
"94146550KIKIJMDE",0,0,1,0
"34919513EBIHLTRE",1,1,1,1
"08449262IUQQDAMI",0,0,1,0
"77008060SNBABLQK",1,0,1,0
"92389934ZZXTTQWD",0,0,0,0
"11731278YNQPMTTQ",0,0,1,0
"34291660UINHSJGV",1,0,0,0
"48650377SRSMBGGH",0,0,1,0
"04317242UDYKEMHS",0,0,0,0
"67303761LPSSHLWU",0,0,1,0
"36369228BSEVUPBM",0,0,1,0
"34614308YVTHIYUM",0,0,0,0
"06592770ZNYGUHKD",1,0,0,0
"85823073JXSLNRMK",0,0,0,0
"83850992CBCWIIGN",0,0,0,0
"15418348FJPWHJNQ",0,0,0,0
"04020110BRSRGXOA",0,0,0,0
"91782266TNHCQHYS",0,0,0,0
"26133316FSVTYTID",0,0,1,0
"69673039GGZDXLPK",0,0,1,0
"36837848EXZPCWXP",1,0,1,0
"51260519FZHONTZG",0,0,1,0
"02886904UQROQSLL",0,0,0,0
"63453852CUOTBWVG",0,0,0,0
"57235016GAUBZWTF",1,0,1,0
"85482798EFAVZNOH",0,0,1,1
"22575106XMTQEMDO",1,1,1,1
"63922163SEZCFIDV",0,0,1,0
"73333085XJRGIKZZ",0,0,0,1
"93444456DLRTYPGW",1,0,0,0
"20611391GVCBPAZD",0,0,0,0
"70925914NQPYTRMN",0,0,1,0
"55007084PWBQOSVQ",0,0,1,0
"83554719GPRYLPMA",1,0,0,0
"14688626OKHYAOFB",1,0,1,0
"77434705CSDYDRJE",0,0,0,0
"77421863NRKJSQRM",0,0,1,0
"20020732WJGFMUAY",0,0,0,0
"54784917LUDRODNG",1,0,0,0
"15099558DQZVTJGN",0,1,0,1
"32272900NQUIVQTR",0,0,0,0
"91685328QKBPYGZA",1,0,1,0
"94592665NWZKELQC",0,0,0,0
"28660950NBRJXCMY",0,0,0,0
"43741589ASSRESGM",1,0,0,0
"13009211IIQRTMXE",0,0,1,0
"77487376HOTIBDPY",1,0,1,0
"18668051ZLRTYUGX",1,1,1,0
"73962766WDXXBNLW",1,0,0,0
"62110791NPGBLPST",0,0,0,0
"37839117XBKVSVKH",1,0,1,1
"22226249XJXXTCTT",1,0,0,0
"49632619SGFSTFTE",1,0,1,0
"51378544QMZNECZB",1,1,1,1
"66269714ZMNEJEHV",1,0,0,0
"73044710IVJUQUHI",0,1,1,0
"15705702UNNAKASD",0,0,1,0
"40167384WEPRPTOG",0,0,0,0
"33676941UMORBUZR",1,0,1,0
"38756999DIQXVLJX",0,0,0,0
"35398747XPLSCYLF",1,0,1,0
"64899613ELNXARNO",1,1,1,0
"39154229ZHRKQQFD",0,0,0,0
"88311168VIKZMRRH",0,0,0,0
"79860455AFURYXQG",0,0,1,0
"95284645JABOBYWU",0,0,0,0
"46479194UJJBWZSC",1,0,1,0
"16628756TKJEXVPQ",0,0,1,1
"43012681GTMPVVMZ",0,0,0,0
"92315259BJCJUIZC",1,0,1,0
"12890923EVSUPYCR",0,0,0,0
"46481852RLSUKJZD",1,0,1,0
"20775435TPBLJAHR",0,0,1,0
"94615742FKPWEMNK",0,0,1,1
"03547469BWDQNRVE",0,0,0,0
"60206269ILIWHEBE",0,0,0,0
"36924928RVEHTFRD",1,0,0,0
"73081895TDQXBKEW",1,0,1,0
"26916523NLYAISQM",1,0,1,0
"19860620AQZPWVWQ",1,0,1,0
"35847781MKRFCYKJ",1,0,1,0
"50916367LQKGLIUL",1,0,1,0
"79108813QEPUNVVP",1,0,1,0
"49199642VCCBNCRJ",0,0,0,0
"84265029EZDUVFNN",1,0,1,0
"94907441QVRYZVNY",0,0,1,0
"59301123QEEUKUME",1,0,0,0
"58004167IZBSLSCQ",1,0,0,0
"63484407VAHPVHBD",0,0,0,0
"50202798RHJKCYQR",0,0,0,0
"35282964OCOAZPOT",0,0,0,0
"20688282XVTGAMCW",0,0,0,0
"63638878DKJNNCAO",0,0,1,0
"93066685CFFIJYTK",1,1,1,1
"21878585VSLOUKSU",1,0,1,0
"66691927HUFRWGIL",1,0,1,1
"08919448IXMBFAVJ",1,0,0,0
"37251833FAKUPRAF",1,0,0,0
"76603922SAKDKIII",1,0,0,0
"80383003WSQZNQHF",0,0,0,0
"99536950RMGUWJUP",0,0,0,0
"60635019FPXGNQJY",0,0,0,0
"53800699NKPSWHND",0,0,1,1
"19768010COFXAPOJ",0,0,0,0
"84575339LMWRXFCR",0,0,1,0
"62467795NXYBEZPU",1,0,0,0
"48183428FSEAEZWD",1,0,1,0
"55938598MQGJBDAQ",0,0,1,0
"38027986AVIXYHDP",0,0,1,0
"83659568EVTYFRCA",1,0,1,0
"43898759JXPTHHOD",0,0,0,0
"57224639RCAFQRSA",0,0,1,1
"89968206SWURVBSB",1,0,1,0
"25302133SMMBVSRM",0,0,1,0
"92148225HMIICLMG",0,0,0,0
"12333649GNKRBJZI",1,0,0,0
"04450238GUTAAACT",1,0,1,0
"90271458YUPGOTFF",0,0,1,0
"17628310BJQAZPFO",1,0,1,1
"20585131YQAUQBMR",1,0,1,0
"98074707JUVZILKI",1,0,0,0
"42086846MSPKPGLW",1,0,1,0
"26395049UTARGLBD",1,0,1,1
"64779779CLQFYOQK",1,0,0,0
"67437977OGVLOVTI",0,0,1,0
"97114059ZLWZVAGW",0,0,1,0
"71623481XBPOVFJM",0,0,0,0
"68919686WHBUWXSA",1,0,1,1
"10299810BVDLOKSQ",1,0,1,0
"15440170UVDIDLMA",0,0,0,0
"74443430NMFKQDBN",1,0,1,0
"52579360RJTVLGBG",1,0,1,0
"69439327XJTFEJJO",1,1,0,0
"90259710NGZFDMTI",1,0,0,0
"50463326NSAADENN",1,0,1,0
"04088995XOTFCCLL",1,0,1,1
"79108004GSDXBAMH",1,0,1,0
"59614341RISODAMM",0,0,1,1
"42496057EYXJIQHS",1,0,1,1
"60755467NNIXFUGN",1,1,1,1
"98288711DEJJQAAP",0,0,0,0
"15291624YBPBEFVQ",0,0,1,1
"40280728NZCOWWXY",1,0,1,0
"85039868HDOWTYYG",1,0,0,0
"45357816ULFETLFU",1,0,0,0
"64065063RLTTRKUW",1,0,1,0
"83626571VEYCFLWC",0,0,1,0
"86384593GKABHMCI",0,0,1,1
"11871431SIIHIATW",1,0,1,0
"29953458RIISQDGM",0,0,0,0
"49242778CGSABLCF",0,0,1,0
"73542937NOQDCJGT",1,0,0,0
"69260149IVJKSGYC",1,0,1,0
"55660747SIHJUMIT",1,0,0,0
"27137647YZQHQCKN",1,0,0,0
"60402073QYKLRTLZ",0,0,0,0
"79510502ZAGZUQVS",1,0,1,0
"36055214FAKPJPZY",1,0,0,0
"54911960CXEPLKBY",1,0,1,1
"07129395GJFSZKUX",0,0,0,0
"15975930KWTRSDNO",1,0,1,0
"89305177TDZHXVKE",0,0,1,1
"93796493POSCJUVF",0,0,0,0
"87100766AENNHRFA",0,0,1,0
"40738591NVFFXRCT",0,0,1,1
"99763045FLJIZYIW",0,0,0,0
"91465697DMRZFOKD",0,0,1,0
"14696461PKYXPAMS",0,0,0,0
"03115258QPZAGIEH",0,0,1,1
"68574716HGSAPGWY",1,0,0,0
"93330477HCOFATVE",1,0,0,0
"84615045FRXVUHWX",1,0,1,0
"90389655UAAGPOTM",0,0,1,1
"50420883IJCLTNRJ",1,0,0,0
"09664374TWVMXWVL",0,1,0,0
"51893588RLKYZHOR",0,0,0,0
"76720305KKBIDFLV",1,0,0,0
"71173013PQDMWZTI",0,0,1,0
"76971128PYTVEWWF",0,0,1,0
"22473256MMFLKWCP",1,0,1,0
"88768904BQTNYTNS",1,0,1,0
"42604409NNIMEKPT",0,0,1,0
"77700991JIYKDSOQ",0,0,0,0
"16889489OEWVQKXB",0,0,1,0
"12141263JPNLXUWX",1,0,0,0
"86919310CHEWOUIG",0,0,1,0
"29469611BTUUXKKF",1,0,0,0
"02978452OBHHKHVE",0,0,1,0
"63544387IDLKGZIP",1,0,1,0
"13202652XMTBPCGG",0,0,0,0
"72825370OJLYILLI",1,0,0,0
"10399507XOOTYLEF",1,0,0,0
"98463676APALFWKB",0,0,1,0
"66455260EWIKNBMC",0,0,0,0
"91069452TUWHYFYV",1,0,0,1
"24826506CTJVZJDR",0,0,0,0
"59305292LBKUEALZ",1,0,1,0
"58050097EBPOXCEL",1,0,1,1
"83864901MSOOBTSN",0,0,0,0
"86005605QJDESIYO",0,0,0,0
"09073904VGDLSIUP",1,0,0,0
"26742143MFQEDWMA",0,0,1,0
"35735474SQCPTAFP",1,1,1,0
"47123046LZUZJEND",1,0,0,1
"91476443XFFUWYWP",0,0,1,0
"60868069WOYADONN",1,0,1,0
"74082738YEPSJXWR",1,0,1,1
"07810105IKFCSBAM",1,0,0,0
"18898358XBDQYDYI",0,0,1,1
"71074488XODPMGIF",1,0,0,0
"04514907WSXRNHDR",0,0,1,0
"16894259KRHVJUFR",1,0,0,0
"46544886NDWAPQFN",1,0,0,0
"50059386XWMZCLVH",0,0,0,0
"46558967EMDORTTY",1,0,1,0
"50229529BSESIOFN",1,0,1,0
"62465803OVPGYMEB",0,0,1,0
"65919232ZWRMXSEQ",0,0,0,0
"69187425CIWCNKAM",1,0,0,0
"17441791CHHYMAEH",0,0,1,0
"77270247LQCQBTOR",1,0,1,1
"73570620ABJQTMVL",1,0,0,0
"57809651DYKXXSSI",1,0,1,0
"84938713ZMJFKYVK",0,0,0,0
"27921652KUPTIOYA",1,0,0,0
"99634423KVCCLCJU",1,0,0,0
"15708660IOWIIMRT",1,0,1,0
"18992317AWUECKXZ",1,0,0,0
"01095673BXWJFCBP",0,0,0,0
"34333391GVCKDEVN",1,0,1,0
"65681289ONLFSZBC",1,0,1,0
"47399938NNLUNKIT",1,0,1,1
"42111354ADBMFIML",0,0,1,1
"37136536KKGRTACZ",1,0,0,1
"69950784EYTIBKEK",1,0,1,0
"94296692RAYSFZCD",0,0,0,0
"16923857NYSZCZLK",0,0,0,0
"09800819BLBTBTVD",1,0,1,0
"37768928SQYYUNKK",0,0,0,0
"23575984PRSAWDCH",1,0,0,0
"28994690LQFTNMJL",0,0,0,1
"50549813ZCAAAFMK",0,0,0,0
"81122459NZLAZNUQ",1,0,0,0
"85374788KAZYJUQR",1,1,1,0
"69203170EHAOLRAJ",1,0,1,1
"79968902TFEOSJYL",0,0,1,1
"55254456JWQUPUXG",1,0,0,0
"25990079QFJIGCHL",0,0,0,0
"41039308GRXXGBDU",1,1,1,0
"58405105JHJKEAYZ",0,0,0,0
"42475317FLPBMIXU",1,0,1,0
"66964436VMWYXDCR",0,0,0,0
"39220576NWKDJVVE",1,0,1,1
"33237448HAZAKNQU",1,0,0,0
"48619000TILQKCOT",0,0,0,0
"92053854XNSHJGEC",0,0,0,1
"96531055DXIPHKSZ",0,0,1,1
"99192672YMSKDROW",0,0,0,0
"59045738FOOKUOWD",1,0,0,1
"01530909EDFREMOF",1,0,0,0
"90619181GRSDHBPR",0,0,0,0
"77173194DNLSGFRU",0,0,0,0
"55329047LKIHUOCH",0,0,0,0
"82798294FGLHJMJL",1,0,1,0
"33026224CGINSCTD",0,0,0,0
"98351833EKGSQKNG",1,0,1,0
"29500806QKORAVKE",1,0,1,0
"90826266QXKEPCCU",1,0,0,0
"42896740DJGSHPNW",1,0,0,0
"58117418SKQBJSED",1,0,0,0
"77579383BNIDZBMH",1,0,1,0
"19158476OXOEQIRD",0,0,0,0
"82209992HNHKPWKQ",1,0,0,0
"56855143KARHMMBK",0,0,0,0
"98976067EKTRDYHY",0,0,1,0
"71377266SCLMYXOF",1,0,1,1
"93179579PHRFYKLA",1,0,0,0
"29185947UXNPCIEM",0,0,0,0
"47357341KDFEGLYN",1,0,0,0
"72388017GSPGNJDG",0,0,0,0
"07152023SVFWCTJO",1,0,1,0
"09608888DVAMHDCO",1,0,1,0
"06418013WZXFCEUU",0,0,0,0
"08872509KSREGFKH",1,0,0,0
"29257689NKMVHEVZ",0,0,0,0
"77520675XIIFJAYQ",0,0,0,0
"76363191JFTCFEOR",1,0,0,0
"37987734SZRMBQTN",0,0,0,0
"69828889XHQJOKPB",0,0,0,0
"44613492TRMFFJTJ",1,0,0,0
"31767808TUKBWLEM",0,0,0,0
"38226304WNXXEWBB",0,0,0,0
"70823248TDUPQKSQ",1,0,0,0
"10796203CJKIHIOZ",1,0,0,0
"54892215NHFZEMXR",0,0,0,0
"59508030MBVOBVYI",0,0,1,0
"41584065SQBUXSVO",0,0,0,1
"97953060UUPIKDKN",1,0,1,0
"14325659YBXYAUMB",1,0,1,1
"59386340PUZHUFDO",1,0,0,1
"31023119MBUOMZTV",0,0,1,0
"49576371YYAZWAQC",1,0,0,0
"06828277BPELGQCG",1,0,0,0
"06945954AGVGORRN",0,0,1,0
"74611897ZADQXWVF",0,0,1,0
"41891958IECXHYOM",0,0,0,0
"11716379VOYINDOA",1,0,0,0
"48079050CYBUIWFH",1,0,0,0
"53511442KALATFQS",0,0,0,0
"96255189BTCYBKWM",0,0,0,0
"05696454XLOOAPHL",0,0,0,0
"69640087PUNQENSK",1,0,1,1
"79125438EQEARKIJ",1,0,0,0
"26184058CBANMVWG",0,0,1,0
"45453867LVYATVBA",1,0,0,1
"78124663TPWFKQVR",1,0,0,0
"06491445YJONWIHI",0,0,0,0
"24281984TWXAMXZK",1,0,0,0
"83846611TOQVITWM",0,0,0,0
"69310295EEEZIAGB",1,0,0,0
"36575348AZRZNJTB",0,0,0,0
"91271571UXAFMQFX",1,1,1,0
"83678325PYDKWUMG",0,0,1,1
"01282888LURJEUDK",0,0,1,1
"21442096PQEHIEKX",0,0,0,0
"86562085YQJBXGEQ",0,0,0,0
"41069893LJBAJSXY",1,0,0,0
"52069143ECVUSTVX",0,0,0,0
"19917744XBIKZIFW",1,0,0,1
"51877161UDYUDCVT",1,1,1,0
"86513694HMPCKYQE",0,0,1,1
"20202296FEQGEOJH",0,0,1,0
"34881724HCOTMTBK",1,0,1,0
"27309710LLXQIYFI",1,1,0,0
"59868158CXHQMXQR",0,0,1,0
"55804018KMXVAUZF",0,0,0,0
"79516531DKSBFFTE",1,0,0,0
"51019266AFLWCHDW",1,0,1,0
"97612860ONVKKBNC",0,0,0,0
"41933941HXXHBYPA",0,0,1,0
"37522766UAXAOYCX",0,0,1,0
"41540870OYHANGPU",0,0,0,0
"04101416FULMGPOX",1,0,1,1
"04105632TYZSOVHS",1,0,0,0
"56437154FCQKWOLU",1,0,0,0
"72489152ZSJPSNPI",0,0,1,0
"11719081PUQAOWSV",0,0,0,0
"55213482QSEMGKVV",0,0,1,1
"27410428EBUOHCGK",1,0,0,0
"13892835DHNVDPSM",0,0,1,0
"91063327LDFUBPPN",0,0,1,1
"21161534HZHEFRIX",0,0,0,0
"57373929RHTUGSPZ",0,0,1,1
"49618307DFJCMOFL",1,0,1,0
"76995747LSXQIBAO",1,0,0,0
"37429664JBTINRMJ",0,0,0,0
"45768792DPFLYKWT",0,0,1,0
"59333065IAWWBTSM",0,0,0,0
"55180587PGFKHRIP",0,0,0,0
"33640990TDXPTDRJ",0,0,1,1
"12069556ORFIJVEL",1,0,0,0
"00201291HDCETWVL",1,0,0,0
"42895928YOLBBUOX",0,0,0,0
"51473775QYJGMHQX",1,0,0,1
"11721135SLYEMXWD",1,0,0,0
"21634991GKKHRHPY",1,1,0,0
"18193265ONAHNYUP",0,0,0,0
"31738826KJMUNFRO",1,0,1,0
"80515159WXJMUTBB",0,0,1,0
"11997835SEBTCWIY",1,0,0,0
"73996017LMSLXSCI",1,0,0,0
"57642868PTARKKIE",0,0,1,0
"15455075GIYUVCRE",0,0,0,0
"53036029JXEGURTT",0,0,0,0
"95525760WOYSDDJC",1,1,1,0
"40120250ULXHYIPH",1,0,1,1
"24913926MQGGABOH",1,0,0,0
"23900770PGBMHRMQ",0,0,1,0
"87807799IULJNPNT",1,0,1,0
"58545750ZLPHJGWX",1,0,0,0
"76849294ZOKMBLQE",0,0,0,0
"50700401EVBTACBD",0,0,1,0
"06781294TNBOROOL",1,0,1,0
"88411957DVUURAGH",1,0,1,1
"74761287UYJWOJTP",1,0,1,1
"43580671BFNKRDHI",1,0,1,1
"39922877SQCCPNXE",1,0,0,0
"04226169HTYKMECX",1,0,0,0
"49326538YGALCLAA",0,0,1,0
"62478213LPXMUMEX",0,0,1,0
"32568105AJSESHNW",0,0,1,0
"41508145SYXWGDKI",1,0,1,1
"80802414NHLZHUKH",1,0,0,0
"78894742ESQOYGJQ",0,0,0,0
"07549715AUSPCKXX",0,0,0,0
"72690840OMKIJCRC",0,0,1,1
"16310256SYRWHGRZ",0,0,0,0
"48220834ZOIMCZLG",0,0,0,0
"01767182DOEFLWNX",0,0,0,0
"76793188ZHUZGYRI",1,0,0,0
"21611117NTGNPKQD",1,0,1,0
"03411957XODLPPOR",0,0,0,0
"23975784YUCMRLLG",1,0,0,0
